20,3837,5045.925808597751,2479.4789869924616,0.8614752791385242,5051.004037607216,2480.6690588301717,0.8782672331617992,5045.450557279308,2481.506185057109,0.916484118631255,5045.929655723296,2479.443810325797,2.191051084494426,5050.532633414317,2482.661080228155,2.262851878010432,5045.4544044048525,2481.4710083904447,2.246059923987157,5051.00788473276,2480.633882163507,2.207843038517701,5050.528786288773,2482.6962568948193,0.93327607265453
21,3837,5046.512029657512,2479.774018816982,0.8832930351039715,5051.639121902951,2480.712536397654,0.915287761804399,5046.161876713323,2481.685760301608,0.9165313826601321,5046.508168287405,2479.750619476805,2.188454765673635,5051.285107588655,2482.6008785421027,2.253687839930223,5046.158015343216,2481.6623609614307,2.2216931132297955,5051.635260532844,2480.6891370574767,2.2204494923740623,5051.288968958762,2482.62427788228,0.9485261093605596
20,21,5027.355297754717,2472.9679886942654,0.9086414046075859,5032.118336667918,2474.8780325974644,0.8182666238156386,5026.558929601375,2474.9584435533493,1.0051690477182857,5027.398571802498,2472.921918758489,2.215647325161321,5031.365242562357,2476.822417520772,2.2218001874800737,5026.602203649156,2474.912373617573,2.312174968272021,5032.161610715699,2474.831962661688,2.125272544369374,5031.321968514576,2476.8684874565483,0.9147942669263385
21,21,5027.630931997119,2473.072702348704,0.9583270544683954,5032.5168065526195,2474.991591225044,0.814455841610216,5026.859802011395,2475.042092572248,1.0375410728645083,5027.681624192901,2473.0405541968235,2.25105945590977,5031.796368762678,2476.9288332967076,2.1864022614477037,5026.910494207177,2475.0099444203674,2.330273474305883,5032.567498748402,2474.9594430731636,2.1071882430515907,5031.745676566896,2476.960981448588,0.893669860006329
20,4774,5060.869001215885,2483.210435592534,2.276013580862602,5066.043009587757,2483.1435800455156,2.254956220178008,5060.843117841833,2481.2316880940007,2.198579963682812,5060.864219339314,2483.2630091814426,0.9341405000621643,5066.012344337135,2481.217406135891,0.8356495221977802,5060.838335965263,2481.2842616829093,0.8567068828823743,5066.038227711187,2483.1961536344243,0.9130831393775702,5066.0171262137055,2481.1648325469823,2.1775226029982178
21,4774,5061.777763292502,2483.2372371544643,2.2703686592319277,5066.969579257159,2483.0808592501526,2.2075545666748178,5061.7192173810445,2481.3071714843863,2.2363002994710914,5061.762894325065,2483.2603991358856,0.9837311970977268,5066.896164378265,2481.173955561496,0.8868487447797807,5061.7043484136075,2481.3303334658076,0.9496628373368906,5066.954710289722,2483.104021231574,0.9209171045406169,5066.911033345702,2481.1507935800746,2.1734862069139815
20,909,5054.003983906592,2492.972719502834,1.5889701118154163,5064.868364481108,2492.8952262441894,1.621611441835232,5053.983151812707,2491.1976484600177,4.308582230937143,5053.991169221352,2490.494866892794,-0.02840441826785922,5064.834717701982,2488.642302591333,2.723849030873683,5053.970337127466,2488.719795849978,2.6912077008538673,5064.855549795868,2490.4173736341495,0.004236911751956618,5064.847532387223,2491.120155201373,4.3412235609569585
21,909,5052.856312817402,2491.5532643384795,0.5830249437336571,5063.723317606574,2491.9071955855297,0.558508288780455,5052.8464598577475,2492.046329381419,3.333765854424351,5052.936678157935,2489.1160313583914,1.0201821531843014,5063.793829987452,2489.9630276483813,3.746406408921793,5052.92682519828,2489.609096401331,3.7709230638749953,5063.803682947107,2489.4699626054417,0.9956654982310992,5063.713464646919,2492.4002606284694,3.309249199471149
20,710,5091.771248053478,2479.5692208426362,2.1877359397682334,5096.199212514529,2476.7760479753715,2.221219812717476,5090.706115467835,2477.8812071623506,2.2311963899035594,5091.762986365792,2479.5401703861644,0.8569314835033883,5095.125818241199,2475.058983838614,0.9338758065879569,5090.697853780149,2477.8521567058788,0.9003919336387143,5096.190950826843,2476.7469975188997,0.8904153564526309,5095.1340799288855,2475.088034295086,2.264680262852802
21,710,5091.5105247737765,2479.830507192922,2.1698504171948425,5095.772926089386,2476.94684130035,2.255332165046058,5090.407052932959,2478.2000667383713,2.1908408324192834,5091.520752623183,2479.8066645260774,0.8555407925309251,5094.679682097975,2475.2925581789546,0.9620129556065808,5090.417280782366,2478.1762240715266,0.8765312077553655,5095.783153938793,2476.9229986335054,0.9410225403821404,5094.669454248568,2475.3164008457993,2.2763225802704987
